Zeilen ID;Name;Name Code;Sitz;Jahr;Teil;Seite (Bilanz);Position;Zahl;Titel (fein);Code nach Titel (fein);Wert (Euro)
4509;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2021;;-;62;;GuV: Personalaufwand: Löhne und Gehälter;1122;1947300,03
4510;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2021;;-;63;;GuV: Personalaufwand: soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;1124;406311,04
4511;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2021;;-;64;;GuV: Personalaufwand: soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung: davon Aufwendungen für Altersversorgung;1125;26268,44
4512;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2021;;-;65;;GuV: Steuern, Abgaben, Versicherungen;1136;96173,2
4513;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2021;;-;66;;GuV: Mieten, Pacht, Leasing;1120;116615,56
4514;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2021;;-;67;;GuV: Erträge aus der Auflösung von Sonderposten;1102;0
4515;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2021;;-;68;;GuV: Abschreibungen;1076;111778,19
4516;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2021;;-;69;;GuV: Abschreibungen: auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;1083;111778,19
4517;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2021;;-;70;;GuV: Aufwendungen für Instandhaltung und Instandsetzung;1085;0
4518;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2021;;-;71;;GuV: sonstige betriebliche Aufwendungen;1128;48536,18
4519;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2021;;-;72;;GuV: sonstige Zinsen und ähnliche Erträge;1132;235,85
4520;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2021;;-;73;;GuV: Zinsen und ähnliche Aufwendungen;1139;45623,61
4521;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2021;;-;74;;GuV: Jahresüberschuss;1111;261626,5
4522;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2021;;-;75;;GuV: Gewinnvortrag aus dem Vorjahr;1108;1303852
4523;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2021;;-;76;;GuV: Bilanzgewinn;1088;1565478,5
4524;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;77;;Anlagevermögen;1001;5622679,22
4525;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;78;;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;2
4526;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;79;;Anlagevermögen: Immaterielle Vermögensgegenstände: Geschäfts- oder Firmenwert;1008;1
4527;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;80;;Anlagevermögen: Immaterielle Vermögensgegenstände: geleistete Anzahlungen;1007;1
4528;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;81;;Anlagevermögen: Sachanlagen;1010;5621677,22
4529;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;82;;Anlagevermögen: Sachanlagen: Grundstücke und grundstücksgleiche Rechte mit Betriebsbauten einschließlich der Betriebsbauten auf fremden Grundstücken;1015;2039832,44
4530;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;83;;"Anlagevermögen: Sachanlagen: Grundstücke und grundstücksgleiche Rechte ohne Bauten (KHBV; PBV)";1016;26080,64
4531;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;84;;Anlagevermögen: Sachanlagen: Technische Anlagen;1018;1911
4532;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;85;;Anlagevermögen: Sachanlagen: Einrichtungen und Ausstattungen ohne Fahrzeuge;1012;80929
4533;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;86;;Anlagevermögen: Sachanlagen: Fahrzeuge;1013;362936
4534;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;87;;Anlagevermögen: Sachanlagen: geleistete Anzahlungen und Anlagen im Bau;1014;3109988,14
4535;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;88;;Anlagevermögen: Finanzanlagen;1002;1000
4536;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;89;;Anlagevermögen: Finanzanlagen: Beteiligungen;1004;1000
4537;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;90;;Umlaufvermögen;1180;1048461,23
4538;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;91;;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;708283,05
4539;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;92;;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände: Forderungen aus Lieferungen und Leistungen;1185;327602,36
4540;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;93;;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände: Forderungen aus Lieferungen und Leistungen: davon mit einer Restlaufzeit von mehr als einem Jahr;1186;50
4541;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;94;;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände: Forderungen gegen den Träger der Einrichtung/den Krankenhausträger;1188;181582,46
4542;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;95;;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände: sonstige Vermögensgegenstände;1191;199098,23
4543;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;96;;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände: sonstige Vermögensgegenstände: davon mit einer Restlaufzeit von mehr als einem Jahr;1192;1527,15
4544;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;97;;Umlaufvermögen: Kassenbestand, Guthaben bei Kreditinstituten und Schecks;1199;340178,18
4545;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;98;;Rechnungsabgrenzungsposten (Aktivaseite);1166;120128,08
4546;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;99;;Rechnungsabgrenzungsposten (Aktivaseite): davon Disagio;1167;55814,44
4547;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Aktiva;100;;Summe Aktiva;1178;6791268,53
4548;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;101;;Eigenkapital;1030;1650588,63
4549;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;102;;Eigenkapital: gezeichnetes Kapital;1050;13500
4550;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;103;;Eigenkapital: eingefordertes Kapital;1041;26000
4551;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;104;;Eigenkapital: eingefordertes Kapital: nicht eingeforderte ausstehende Einlagen;1043;-12500
4552;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;105;;Eigenkapital: Bilanzgewinn;1034;1637088,63
4553;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;106;;Eigenkapital: Bilanzgewinn: davon Gewinnvortrag;1036;1565478,5
4554;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;107;;Sonderposten aus Zuschüssen und Zuweisungen/Zuwendungen zur Finanzierung des Sachanlagevermögens;1173;2922,67
4555;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;108;;Sonderposten aus Zuschüssen und Zuweisungen/Zuwendungen zur Finanzierung des Sachanlagevermögens: Sonderposten aus öffentlichen Fördermitteln für Investitionen;1174;2922,67
4556;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;109;;Rückstellungen;1169;72717,21
4557;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;110;;Rückstellungen: Steuerrückstellungen;1171;19933,17
4558;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;111;;Rückstellungen: Sonstige Rückstellungen;1170;52784,04
4559;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;112;;Verbindlichkeiten;1207;5064119,77
4560;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;113;;Verbindlichkeiten: Verbindlichkeiten gegenüber Kreditinstituten;1227;4778622,61
4561;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;114;;Verbindlichkeiten: Verbindlichkeiten gegenüber Kreditinstituten: davon mit einer Restlaufzeit bis zu einem Jahr;1228;1484989,24
4562;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;115;;Verbindlichkeiten: Verbindlichkeiten aus Lieferungen und Leistungen;1223;195756,34
4563;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;116;;Verbindlichkeiten: Verbindlichkeiten aus Lieferungen und Leistungen: davon mit einer Restlaufzeit bis zu einem Jahr;1224;195756,34
4564;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;117;;Verbindlichkeiten: Sonstige Verbindlichkeiten;1217;80860,35
4565;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;118;;Verbindlichkeiten: Sonstige Verbindlichkeiten: davon aus Steuern;1218;35198,51
4566;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;119;;Verbindlichkeiten: Sonstige Verbindlichkeiten: davon im Rahmen der sozialen Sicherheit;1219;0
4567;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;120;;Verbindlichkeiten: Sonstige Verbindlichkeiten: davon mit einer Restlaufzeit bis zu einem Jahr;1220;48307,35
4568;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;121;;Verbindlichkeiten: Verwahrgeldkonto;1234;8880,47
4569;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;122;;Rechnungsabgrenzungsposten (Passivaseite);1168;920,25
4570;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;Passiva;123;;Summe Passiva;1179;6791268,53
4571;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;124;;GuV: Erträge aus ambulanter, teilstationärer und vollstationärer Pflege sowie aus Kurzzeitpflege;1101;1522112,72
4572;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;125;;GuV: Erträge aus Unterkunft und Verpflegung;1105;35601,08
4573;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;126;;GuV: Erträge aus Zusatz- und Transportleistungen;1106;0
4574;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;127;;GuV: Erträge aus gesonderter Berechnung von Investitionskosten gegenüber Pflegebedürftigen;1103;24477,07
4575;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;128;;GuV: Umsatzerlöse nach § 277 Abs. 1 HGB (PBV), soweit nicht vorstehend enthalten;1138;1638969,76
4576;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;129;;GuV: Zuweisungen und Zuschüsse zu Betriebskosten/der öffentlichen Hand;1143;65880,38
4577;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;130;;GuV: sonstige betriebliche Erträge;1129;541698,89
4578;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;131;;GuV: Materialaufwand;1112;473048,05
4579;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;132;;GuV: Materialaufwand: Lebensmittel;1117;30115,08
4580;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;133;;GuV: Materialaufwand: Wasser, Energie, Brennstoffe;1118;49791,33
4581;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;134;;GuV: Materialaufwand: Wirtschaftsbedarf/Verwaltungsbedarf;1119;393141,64
4582;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;135;;GuV: Personalaufwand;1121;2375683,8
4583;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;136;;GuV: Personalaufwand: Löhne und Gehälter;1122;1982879,31
4584;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;137;;GuV: Personalaufwand: soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;1124;392804,49
4585;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;138;;GuV: Personalaufwand: soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung: davon Aufwendungen für Altersversorgung;1125;11602,63
4586;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;139;;GuV: Steuern, Abgaben, Versicherungen;1136;107049,68
4587;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;140;;GuV: Mieten, Pacht, Leasing;1120;255084,75
4588;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;141;;GuV: Erträge aus der Auflösung von Sonderposten;1102;9077,33
4589;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;142;;GuV: Abschreibungen;1076;114200,6
4590;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;143;;GuV: Abschreibungen: auf immaterielle Vermögensgegenstände des Anlagevermögens und Sachanlagen;1083;114200,6
4591;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;144;;GuV: Aufwendungen für Instandhaltung und Instandsetzung;1085;23540,95
4592;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;145;;GuV: sonstige betriebliche Aufwendungen;1128;353916,34
4593;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;146;;GuV: sonstige Zinsen und ähnliche Erträge;1132;1195,09
4594;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;147;;GuV: Zinsen und ähnliche Aufwendungen;1139;64878,02
4595;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;148;;GuV: Jahresüberschuss;1111;71610,13
4596;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;149;;GuV: Gewinnvortrag aus dem Vorjahr;1108;1565478,5
4597;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2022;;-;150;;GuV: Bilanzgewinn;1088;1637088,63
4598;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Aktiva;151;;Anlagevermögen;1001;5971559,5
4599;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Aktiva;152;;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;1
4600;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Aktiva;153;;Anlagevermögen: Sachanlagen;1010;5970558,5
4601;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Aktiva;154;;Anlagevermögen: Finanzanlagen;1002;1000
4602;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Aktiva;155;;Umlaufvermögen;1180;1702427,1
4603;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Aktiva;156;;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;1034906,72
4604;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Aktiva;157;;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände: davon mit einer Restlaufzeit von mehr als einem Jahr;1184;720,15
4605;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Aktiva;158;;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände: davon gegen Gesellschafter;1183;163464,96
4606;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Aktiva;159;;Umlaufvermögen: Kassenbestand, Bundesbankguthaben, Guthaben bei Kreditinstituten und Schecks;1197;667520,38
4607;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Aktiva;160;;Rechnungsabgrenzungsposten (Aktivaseite);1166;157750,4
4608;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Aktiva;161;;Rechnungsabgrenzungsposten (Aktivaseite): davon Disagio;1167;49612,84
4609;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Aktiva;162;;Summe Aktiva;1178;7831737
4610;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Passiva;163;;Eigenkapital;1030;1894507,01
4611;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Passiva;164;;Eigenkapital: eingefordertes Kapital;1041;13500
4612;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Passiva;165;;Eigenkapital: eingefordertes Kapital: gezeichnetes Kapital;1042;26000
4613;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Passiva;166;;Eigenkapital: eingefordertes Kapital: nicht eingeforderte ausstehende Einlagen;1043;-12500
4614;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Passiva;167;;Eigenkapital: Bilanzgewinn;1034;1881007,01
4615;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Passiva;168;;Eigenkapital: Bilanzgewinn: davon Gewinnvortrag;1036;1637088,63
4616;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Passiva;169;;Sonderposten für Zuschüsse und Zulagen;1176;503399
4617;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Passiva;170;;Rückstellungen;1169;130045,11
4618;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Passiva;171;;Verbindlichkeiten;1207;5301492,47
4619;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Passiva;172;;Verbindlichkeiten: davon mit einer Restlaufzeit bis zu einem Jahr;1213;1787833,52
4620;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Passiva;173;;Verbindlichkeiten: davon mit einer Restlaufzeit von mehr als einem Jahr;1214;3067048,01
4621;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Passiva;174;;Verbindlichkeiten: davon gegenüber Gesellschaftern;1211;239400
4622;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Passiva;175;;Rechnungsabgrenzungsposten (Passivaseite);1168;2293,41
4623;"PSL ""Ihr Pflegedienst für Stadt und Land"" GmbH";33;Beetzsee;2023;;Passiva;176;;Summe Passiva;1179;7831737
4624;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;-;1;;Mitarbeiter: Summe;1157;12
4625;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2023;;-;2;;Mitarbeiter: Summe;1157;9
4626;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Aktiva;3;;Anlagevermögen;1001;30879,5
4627;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Aktiva;4;;Anlagevermögen: Immaterielle Vermögensgegenstände;1005;0,5
4628;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Aktiva;5;;Anlagevermögen: Immaterielle Vermögensgegenstände: entgeltlich erworbene Konzessionen, gewerbliche Schutzrechte und ähnliche Rechte und Werte sowie Lizenzen an solchen Rechten und Werten;1006;0,5
4629;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Aktiva;6;;Anlagevermögen: Sachanlagen;1010;30879
4630;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Aktiva;7;;Anlagevermögen: Sachanlagen: Einrichtungen und Ausstattungen ohne Fahrzeuge;1012;6524
4631;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Aktiva;8;;Anlagevermögen: Sachanlagen: Fahrzeuge;1013;24355
4632;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Aktiva;9;;Anlagevermögen: Sachanlagen: geleistete Anzahlungen und Anlagen im Bau;1014;0
4633;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Aktiva;10;;Umlaufvermögen;1180;120265,13
4634;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Aktiva;11;;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände;1182;74976,49
4635;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Aktiva;12;;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände: Forderungen aus Lieferungen und Leistungen;1185;66743,59
4636;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Aktiva;13;;Umlaufvermögen: Forderungen und sonstige Vermögensgegenstände: sonstige Vermögensgegenstände;1191;8232,9
4637;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Aktiva;14;;Umlaufvermögen: Kassenbestand, Guthaben bei Kreditinstituten und Schecks;1199;45288,64
4638;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Aktiva;15;;Rechnungsabgrenzungsposten (Aktivaseite);1166;2101,11
4639;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Aktiva;16;;Summe Aktiva;1178;153245,74
4640;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Passiva;17;;Eigenkapital;1030;95982,46
4641;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Passiva;18;;Eigenkapital: gezeichnetes Kapital;1050;25000
4642;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Passiva;19;;Eigenkapital: Bilanzgewinn;1034;70982,46
4643;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Passiva;20;;Eigenkapital: Bilanzgewinn: davon Gewinnvortrag;1036;51025,52
4644;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Passiva;21;;Rückstellungen;1169;11633,11
4645;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Passiva;22;;Rückstellungen: Steuerrückstellungen;1171;3839,15
4646;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Passiva;23;;Rückstellungen: Sonstige Rückstellungen;1170;7793,96
4647;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Passiva;24;;Verbindlichkeiten;1207;45630,17
4648;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Passiva;25;;Verbindlichkeiten: Verbindlichkeiten aus Lieferungen und Leistungen;1223;34618,5
4649;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Passiva;26;;Verbindlichkeiten: Verbindlichkeiten aus Lieferungen und Leistungen: davon mit einer Restlaufzeit bis zu einem Jahr;1224;34618,5
4650;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Passiva;27;;Verbindlichkeiten: Sonstige Verbindlichkeiten;1217;11011,67
4651;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Passiva;28;;Verbindlichkeiten: Sonstige Verbindlichkeiten: davon aus Steuern;1218;6804,75
4652;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Passiva;29;;Verbindlichkeiten: Sonstige Verbindlichkeiten: davon im Rahmen der sozialen Sicherheit;1219;3491,97
4653;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Passiva;30;;Verbindlichkeiten: Sonstige Verbindlichkeiten: davon mit einer Restlaufzeit bis zu einem Jahr;1220;11011,67
4654;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;Passiva;31;;Summe Passiva;1179;153245,74
4655;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;-;32;;GuV: Erträge aus ambulanter, teilstationärer und vollstationärer Pflege sowie aus Kurzzeitpflege;1101;435490,5
4656;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;-;33;;GuV: Umsatzerlöse nach § 277 Abs. 1 HGB (PBV), soweit nicht vorstehend enthalten;1138;184568,77
4657;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;-;34;;GuV: sonstige betriebliche Erträge;1129;28963,39
4658;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;-;35;;GuV: Materialaufwand;1112;139034,84
4659;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;-;36;;GuV: Materialaufwand: Wirtschaftsbedarf/Verwaltungsbedarf;1119;139034,84
4660;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;-;37;;GuV: Personalaufwand;1121;379490,7
4661;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;-;38;;GuV: Personalaufwand: Löhne und Gehälter;1122;302805,91
4662;PTS Pflegeteam Sanitas GmbH;34;Kleinmachnow;2022;;-;39;;GuV: Personalaufwand: soziale Abgaben und Aufwendungen für Altersversorgung und für Unterstützung;1124;76684,79
